date,location,temp,humi,rain,windd,windv,pressure,visi
2016-04-24T11:00:00.000Z,北仑,15.2,93,1.1,北风,0,1014.5,7893
2016-04-24T11:00:00.000Z,奉化,14.7,96,1,西北偏西风,1,1014.4,1801
2016-04-24T11:00:00.000Z,象山,14.6,95,1,西北风,1,1014.4,3705
2016-04-24T11:00:00.000Z,宁海,14.6,98,0.1,北风,0,1014.3,5963
2016-04-24T12:00:00.000Z,慈溪,15,92,0.2,东南偏东风,1,1015.3,2571
2016-04-24T12:00:00.000Z,余姚,14.5,97,0.5,东北风,2,1015.3,4447
2016-04-24T12:00:00.000Z,镇海,14.7,98,1,西北风,2,1015.2,1368
2016-04-24T12:00:00.000Z,鄞州,15.2,96,0.7,西北偏北风,2,1015,2803
2016-04-24T12:00:00.000Z,北仑,14.9,94,0.8,西北偏西风,1,1015.2,8363
2016-04-24T12:00:00.000Z,奉化,14.7,97,0.7,西北风,1,1015.2,1148
2016-04-24T12:00:00.000Z,象山,14.5,95,0.3,北风,0,1015.1,1561
2016-04-24T12:00:00.000Z,宁海,14.6,98,0.1,北风,0,1015,5076
2016-04-24T13:00:00.000Z,慈溪,14.7,94,0.9,东南偏东风,1,1016,2078
2016-04-24T13:00:00.000Z,余姚,14.5,96,0.3,东北风,2,1015.9,6304
2016-04-24T13:00:00.000Z,镇海,14.5,98,0.9,东北偏北风,2,1015.7,1830
2016-04-24T13:00:00.000Z,鄞州,15.1,95,0,东北偏北风,2,1015.6,4720
2016-04-24T13:00:00.000Z,北仑,14.9,93,0.1,东北风,1,1015.7,5943
2016-04-24T13:00:00.000Z,奉化,14.7,97,0.1,北风,1,1015.8,1680
2016-04-24T13:00:00.000Z,象山,14.5,94,0,北风,0,1015.5,5599
2016-04-24T13:00:00.000Z,宁海,14.7,98,0.3,北风,0,1015.6,3582
2016-04-24T14:00:00.000Z,慈溪,14.6,94,0.3,东南偏东风,1,1016.2,2530
2016-04-24T14:00:00.000Z,余姚,14.5,96,0.9,东风,2,1016.1,5012
2016-04-24T14:00:00.000Z,镇海,13.9,87,0.4,东北偏北风,2,1016.1,13404
2016-04-24T14:00:00.000Z,鄞州,14.9,93,0.7,北风,3,1015.8,4536
2016-04-24T14:00:00.000Z,北仑,14.7,94,0.2,北风,0,1015.9,5352
2016-04-24T14:00:00.000Z,奉化,14.6,97,0.2,西北偏北风,2,1016,1695
2016-04-24T14:00:00.000Z,象山,14.7,93,0.6,北风,0,1015.6,4128
2016-04-24T14:00:00.000Z,宁海,14.6,98,3.4,北风,0,1015.8,3044
2016-04-24T15:00:00.000Z,慈溪,14.5,94,0.1,东南风,1,1015.8,2340
2016-04-24T15:00:00.000Z,余姚,13.9,87,0,东风,3,1015.7,18036
2016-04-24T15:00:00.000Z,镇海,13.4,85,0,东北偏北风,1,1015.7,21287
2016-04-24T15:00:00.000Z,鄞州,14.4,79,0,东北风,3,1015.6,16191
2016-04-24T15:00:00.000Z,北仑,14.1,85,0.1,西北风,1,1015.8,20885
2016-04-24T15:00:00.000Z,奉化,14,94,0.3,北风,1,1015.8,5525
2016-04-24T15:00:00.000Z,象山,14.7,93,1,西北偏西风,1,1015.6,5756
2016-04-24T15:00:00.000Z,宁海,14.3,99,2.3,北风,0,1015.8,2202
2016-04-24T16:00:00.000Z,慈溪,13.8,86,0,东南偏东风,1,1014.9,7207
2016-04-24T16:00:00.000Z,余姚,13.4,81,0,东风,2,1015.2,29936
2016-04-24T16:00:00.000Z,镇海,13.3,89,0,北风,1,1015.4,17448
2016-04-24T16:00:00.000Z,鄞州,14.4,75,0,东北偏东风,2,1015.3,20000
2016-04-24T16:00:00.000Z,北仑,13.8,92,0,西风,1,1015.6,12741
2016-04-24T16:00:00.000Z,奉化,13.8,85,0.2,西北风,1,1015.6,13957
2016-04-24T16:00:00.000Z,象山,14.1,94,4.2,北风,0,1015.2,1244
2016-04-24T16:00:00.000Z,宁海,14.2,99,1.4,北风,2,1015.4,2891
2016-04-24T17:00:00.000Z,慈溪,13.5,86,0,东风,1,1014.8,10362
2016-04-24T17:00:00.000Z,余姚,13.3,78,0,东北偏东风,2,1014.8,34610
2016-04-24T17:00:00.000Z,镇海,13.4,86,0,东风,1,1014.8,23162
2016-04-24T17:00:00.000Z,鄞州,14.4,71,0,东风,2,1014.7,20000
2016-04-24T17:00:00.000Z,北仑,13.8,92,0,北风,0,1015.1,11185
2016-04-24T17:00:00.000Z,奉化,13.6,84,0,西风,1,1014.9,11826
2016-04-24T17:00:00.000Z,象山,13.9,95,3.9,西南风,1,1015.2,2006
2016-04-24T17:00:00.000Z,宁海,14,94,0.1,东北风,1,1014.8,20101
2016-04-24T18:00:00.000Z,慈溪,13.5,83,0,东风,1,1014.8,11340
2016-04-24T18:00:00.000Z,余姚,13.2,82,0,东北偏东风,2,1014.5,28624
2016-04-24T18:00:00.000Z,镇海,13.7,76,0.1,东北风,1,1014.5,23639
2016-04-24T18:00:00.000Z,鄞州,14.3,80,0,西南偏西风,2,1014.6,20000
2016-04-24T18:00:00.000Z,北仑,13.3,91,0,东南风,1,1014.6,16700
2016-04-24T18:00:00.000Z,奉化,13.2,87,0,西北偏西风,1,1014.7,10339
2016-04-24T18:00:00.000Z,象山,13.1,93,0,北风,1,1014.7,5906
2016-04-24T18:00:00.000Z,宁海,13.9,93,0.1,北风,0,1014.7,18134
2016-04-24T19:00:00.000Z,慈溪,13.5,83,0,东南偏东风,1,1014.6,11169
2016-04-24T19:00:00.000Z,余姚,13.2,78,0,东北偏东风,2,1014.6,33994
2016-04-24T19:00:00.000Z,镇海,13.2,87,0,北风,0,1014.5,20985
2016-04-24T19:00:00.000Z,鄞州,13.7,85,0,西风,2,1014.4,16803
2016-04-24T19:00:00.000Z,北仑,13.1,92,0.1,东南风,1,1014.5,17957
2016-04-24T19:00:00.000Z,奉化,13.1,91,0,北风,0,1014.6,8747
2016-04-24T19:00:00.000Z,象山,13.2,94,0.1,北风,0,1014.3,3954
2016-04-24T19:00:00.000Z,宁海,13.9,93,0,北风,0,1014.5,14085
2016-04-24T20:00:00.000Z,慈溪,13.6,85,0,东南偏东风,1,1014.5,8577
2016-04-24T20:00:00.000Z,余姚,13,82,0,东风,2,1014.5,28713
2016-04-24T20:00:00.000Z,镇海,13.1,92,0,西北偏北风,2,1014.7,10755
2016-04-24T20:00:00.000Z,鄞州,12.8,91,1.2,西北偏北风,2,1014.6,10308
2016-04-24T20:00:00.000Z,北仑,13.1,93,0,东南偏东风,1,1014.9,14390
2016-04-24T20:00:00.000Z,奉化,12.8,95,0.6,西北偏北风,1,1014.5,3027
2016-04-24T20:00:00.000Z,象山,13.2,94,0,北风,0,1014.5,4171
2016-04-24T20:00:00.000Z,宁海,13.9,95,0,北风,0,1014.4,9858
2016-04-24T21:00:00.000Z,慈溪,13.8,83,0,东风,1,1015,7632
2016-04-24T21:00:00.000Z,余姚,13,78,0,东北偏东风,3,1014.7,28804
2016-04-24T21:00:00.000Z,镇海,13,96,0.4,东南风,1,1015,6846
2016-04-24T21:00:00.000Z,鄞州,12.7,91,0.3,西北风,2,1014.9,12953
2016-04-24T21:00:00.000Z,北仑,13,94,0.7,北风,0,1015.5,11538
2016-04-24T21:00:00.000Z,奉化,12.3,94,0,西北偏西风,1,1015.2,8732
2016-04-24T21:00:00.000Z,象山,13.2,91,0,东南偏东风,1,1014.8,7406
2016-04-24T21:00:00.000Z,宁海,13.9,97,0,北风,0,1014.7,3587
2016-04-24T22:00:00.000Z,慈溪,13.9,85,0,东南偏东风,1,1015.5,6485
2016-04-24T22:00:00.000Z,余姚,12.9,83,0,东北风,3,1015.2,22048
2016-04-24T22:00:00.000Z,镇海,13,96,0.1,东南偏南风,1,1015.5,6683
2016-04-24T22:00:00.000Z,鄞州,13,89,0.2,西北风,1,1015.4,7728
2016-04-24T22:00:00.000Z,北仑,13,94,0,东南风,1,1015.8,10444
2016-04-24T22:00:00.000Z,奉化,12.6,95,0,北风,0,1015.7,4834
2016-04-24T22:00:00.000Z,象山,13.5,89,0,西北偏西风,2,1015.3,6884
2016-04-24T22:00:00.000Z,宁海,13.9,94,0,北风,0,1015.2,6780
2016-04-24T23:00:00.000Z,慈溪,14.4,85,0,东风,1,1015.7,5747
2016-04-24T23:00:00.000Z,余姚,13.1,86,0,东北偏东风,2,1015.8,16499
2016-04-24T23:00:00.000Z,镇海,13.3,95,0.2,北风,0,1015.8,4826
2016-04-24T23:00:00.000Z,鄞州,13.3,91,0.2,西风,2,1015.8,7676
2016-04-24T23:00:00.000Z,北仑,13.1,93,0.8,北风,0,1015.8,7871
2016-04-24T23:00:00.000Z,奉化,12.8,96,0.5,北风,0,1016.1,3917
2016-04-24T23:00:00.000Z,象山,13.8,91,0,北风,0,1015.7,5407
2016-04-24T23:00:00.000Z,宁海,14,96,0,北风,0,1015.8,3392
2016-04-25T00:00:00.000Z,慈溪,14.8,78,0,东风,2,1016.2,12384
2016-04-25T00:00:00.000Z,余姚,13.3,88,0.1,东北偏东风,2,1016.1,11243
2016-04-25T00:00:00.000Z,镇海,13.9,93,0.1,西南偏西风,1,1016.3,7323
2016-04-25T00:00:00.000Z,鄞州,13.5,90,0.1,西南风,2,1016.3,9141
2016-04-25T00:00:00.000Z,北仑,13.8,90,0.1,北风,0,1016.3,12543
2016-04-25T00:00:00.000Z,奉化,13.1,94,0.1,北风,0,1016.7,8764
2016-04-25T00:00:00.000Z,象山,14.3,87,0,西北偏西风,1,1016.3,6657
2016-04-25T00:00:00.000Z,宁海,14,92,0,北风,0,1016.2,6305
2016-04-25T01:00:00.000Z,慈溪,14.9,78,0,东风,2,1016.5,12433
2016-04-25T01:00:00.000Z,余姚,13.7,88,0,东风,3,1016.4,11523
2016-04-25T01:00:00.000Z,镇海,14.3,94,0.7,北风,0,1016.6,5487
2016-04-25T01:00:00.000Z,鄞州,13.9,89,0.5,西南偏西风,2,1016.7,8826
2016-04-25T01:00:00.000Z,北仑,14.2,86,0.1,北风,0,1016.7,14255
2016-04-25T01:00:00.000Z,奉化,13.2,91,1,北风,0,1016.8,9151
2016-04-25T01:00:00.000Z,象山,14.3,89,0.8,西北偏北风,1,1016.6,3075
2016-04-25T01:00:00.000Z,宁海,13.6,96,2.1,西北偏北风,2,1016.5,4677
2016-04-25T02:00:00.000Z,慈溪,15.1,78,0,东南偏东风,3,1016.3,11286
2016-04-25T02:00:00.000Z,余姚,14.8,83,0,东北偏东风,3,1016.1,15712
2016-04-25T02:00:00.000Z,镇海,14.6,91,0.2,东南风,1,1016.7,5570
2016-04-25T02:00:00.000Z,鄞州,13.9,90,1.5,北风,2,1016.6,5245
2016-04-25T02:00:00.000Z,北仑,14.3,90,1,北风,0,1017,8413
2016-04-25T02:00:00.000Z,奉化,13.3,93,2,西北偏西风,1,1017,4469
2016-04-25T02:00:00.000Z,象山,14.2,93,2.9,西北偏西风,1,1016.8,3787
2016-04-25T02:00:00.000Z,宁海,13.7,96,1,北风,0,1016.8,6245
2016-04-25T03:00:00.000Z,慈溪,15.8,78,0,东南偏东风,2,1016.6,9699
2016-04-25T03:00:00.000Z,余姚,14.4,87,0.1,东风,3,1016.5,15473
2016-04-25T03:00:00.000Z,镇海,14.4,89,0.7,东南风,1,1016.8,7610
2016-04-25T03:00:00.000Z,鄞州,13.9,91,1.2,西南风,2,1016.8,6554
2016-04-25T03:00:00.000Z,北仑,14.8,88,1.7,北风,0,1016.7,12188
2016-04-25T03:00:00.000Z,奉化,13.7,92,0.9,西北偏西风,1,1017.1,8199
2016-04-25T03:00:00.000Z,象山,14.5,92,1.9,东北风,1,1016.9,4170
2016-04-25T03:00:00.000Z,宁海,13.9,97,1.5,北风,1,1016.8,4557
2016-04-25T04:00:00.000Z,慈溪,15.8,76,0,东南偏东风,2,1016.6,10615
2016-04-25T04:00:00.000Z,余姚,15.5,83,0,东风,4,1016.3,14832
2016-04-25T04:00:00.000Z,镇海,15,86,0.2,东南风,1,1016.8,9226
2016-04-25T04:00:00.000Z,鄞州,14.4,93,2.2,西北偏西风,2,1016.6,6964
2016-04-25T04:00:00.000Z,北仑,14.6,87,0.8,东风,2,1016.7,8848
2016-04-25T04:00:00.000Z,奉化,13.9,93,0.5,西北偏北风,1,1016.9,6688
2016-04-25T04:00:00.000Z,象山,15.1,88,0.5,东北风,1,1016.8,7190
2016-04-25T04:00:00.000Z,宁海,14.6,93,0,西北偏北风,1,1016.7,9015
2016-04-25T05:00:00.000Z,慈溪,16.5,75,0,东风,2,1015.9,11214
2016-04-25T05:00:00.000Z,余姚,16.1,78,0,东北偏东风,4,1015.7,17334
2016-04-25T05:00:00.000Z,镇海,14.9,87,0,北风,0,1016.5,10597
2016-04-25T05:00:00.000Z,鄞州,14.7,90,0.1,西北偏西风,2,1016.4,6771
2016-04-25T05:00:00.000Z,北仑,14.8,86,0.2,东北偏东风,1,1016.6,20830
2016-04-25T05:00:00.000Z,奉化,14.2,91,0,西北风,1,1016.7,9328
2016-04-25T05:00:00.000Z,象山,16,84,0,东北偏北风,1,1016.6,9212
2016-04-25T05:00:00.000Z,宁海,14.9,91,0,西北偏北风,2,1016.4,8822
2016-04-25T06:00:00.000Z,慈溪,16.6,71,0,东南偏东风,2,1015.8,11840
2016-04-25T06:00:00.000Z,余姚,16.1,80,0,东风,3,1015.5,16139
2016-04-25T06:00:00.000Z,镇海,15.6,84,0,东南偏东风,2,1016,11157
2016-04-25T06:00:00.000Z,鄞州,14.7,90,0,南风,2,1016.1,8972
2016-04-25T06:00:00.000Z,北仑,15.2,84,0,东北偏东风,2,1016.3,25873
2016-04-25T06:00:00.000Z,奉化,14.5,91,0,北风,0,1016.3,7969
2016-04-25T06:00:00.000Z,象山,16,81,0,东北风,2,1016.3,9433
2016-04-25T06:00:00.000Z,宁海,14.9,91,0,西北风,2,1016.1,9176
2016-04-25T07:00:00.000Z,慈溪,16.3,73,0,东南偏东风,2,1015.7,10234
2016-04-25T07:00:00.000Z,余姚,15.9,82,0,东风,4,1015.6,13596
2016-04-25T07:00:00.000Z,镇海,16,79,0,东南偏东风,2,1016.1,13851
2016-04-25T07:00:00.000Z,鄞州,15,92,0.2,东南偏南风,2,1015.9,6895
2016-04-25T07:00:00.000Z,北仑,15.2,78,0,东北偏东风,2,1016.1,34443
2016-04-25T07:00:00.000Z,奉化,14.7,88,0.1,北风,0,1016,9689
2016-04-25T07:00:00.000Z,象山,15.7,81,0,东北偏北风,1,1016.1,10787
2016-04-25T07:00:00.000Z,宁海,14.7,93,0.2,北风,1,1015.9,6592
2016-04-25T08:00:00.000Z,慈溪,16.2,77,0,东南偏东风,2,1015.2,9673
2016-04-25T08:00:00.000Z,余姚,16.3,80,0,东风,4,1014.9,15787
2016-04-25T08:00:00.000Z,镇海,15.5,83,0,东北风,1,1015.9,11332
2016-04-25T08:00:00.000Z,鄞州,15.5,82,0.1,东南风,2,1015.7,17042
2016-04-25T08:00:00.000Z,北仑,14.9,81,0.1,东北偏东风,1,1016,35000
2016-04-25T08:00:00.000Z,奉化,14.8,91,0.6,西北偏北风,1,1015.9,5978
2016-04-25T08:00:00.000Z,象山,14.8,89,0.4,东北偏北风,1,1016,8266
2016-04-25T08:00:00.000Z,宁海,14.6,95,1.6,北风,0,1015.8,6766
2016-04-25T09:00:00.000Z,慈溪,15.9,76,0,东风,2,1015.3,10551
2016-04-25T09:00:00.000Z,余姚,15.8,83,0,东风,3,1015,13049
2016-04-25T09:00:00.000Z,镇海,15.7,82,0,东北偏东风,2,1015.7,11827
2016-04-25T09:00:00.000Z,鄞州,15.7,82,0,东北偏东风,3,1015.7,19537
2016-04-25T09:00:00.000Z,北仑,14.9,78,0.1,东风,1,1015.6,32174
2016-04-25T09:00:00.000Z,奉化,15.3,90,0.1,西北偏西风,1,1016,6583
2016-04-25T09:00:00.000Z,象山,14.9,90,0.7,北风,0,1016.1,7146
2016-04-25T09:00:00.000Z,宁海,15.1,92,0,北风,0,1015.9,8823
2016-04-25T10:00:00.000Z,慈溪,15.8,79,0,东风,2,1015.5,7437
2016-04-25T10:00:00.000Z,余姚,15.6,84,0,东北偏东风,3,1015.1,14925
2016-04-25T10:00:00.000Z,镇海,15.4,82,0,东南风,2,1015.6,12529
2016-04-25T10:00:00.000Z,鄞州,15.4,84,0,东南偏东风,2,1015.6,19993
2016-04-25T10:00:00.000Z,北仑,14.8,80,0,东北偏东风,1,1016,33473
2016-04-25T10:00:00.000Z,奉化,15,91,0,南风,1,1015.9,6544
2016-04-25T10:00:00.000Z,象山,14.4,88,0,东风,1,1016.2,11045
2016-04-25T10:00:00.000Z,宁海,14.9,94,0,北风,0,1016.1,6656
2016-04-25T11:00:00.000Z,鄞州,16.9,80,0,东南风,3,,
2016-04-25T11:00:00.000Z,余姚,16.6,80,0,东风,3,,
2016-04-25T11:00:00.000Z,镇海,16.9,76,0,东风,3,,
2016-04-25T11:00:00.000Z,慈溪,16.7,74,0,东风,3,,
2016-04-25T11:00:00.000Z,北仑,16.1,77,0,东南风,2,,
2016-04-25T11:00:00.000Z,奉化,16.4,87,0,东南风,2,,
2016-04-25T11:00:00.000Z,象山,15.3,84,0,东风,2,,
2016-04-25T11:00:00.000Z,宁海,15.8,91,0,东南风,2,,
2016-04-25T12:00:00.000Z,慈溪,15.2,82,0,东南偏东风,1,1015.8,6382
2016-04-25T12:00:00.000Z,余姚,15,87,0,东风,3,1015.5,13879
2016-04-25T12:00:00.000Z,镇海,14.7,85,0,东南偏东风,1,1016,13298
2016-04-25T12:00:00.000Z,鄞州,14.9,89,0,东南偏东风,2,1016.1,12026
2016-04-25T12:00:00.000Z,北仑,14,91,0,北风,0,1016.4,15014
2016-04-25T12:00:00.000Z,奉化,14.3,93,0,西南偏南风,2,1016.4,7889
2016-04-25T12:00:00.000Z,象山,14.1,94,0,北风,0,1016.6,4254
2016-04-25T12:00:00.000Z,宁海,14.4,97,0,北风,0,1016.4,5287
2016-04-25T13:00:00.000Z,慈溪,15.2,81,0,东风,2,1016.1,6355
2016-04-25T13:00:00.000Z,余姚,14.9,88,0,东风,3,1015.9,10679
2016-04-25T13:00:00.000Z,镇海,14.6,86,0,东南风,1,1016.5,12239
2016-04-25T13:00:00.000Z,鄞州,15,87,0,东南风,2,1016.3,15201
2016-04-25T13:00:00.000Z,北仑,14,92,0,西风,1,1016.8,21311
2016-04-25T13:00:00.000Z,奉化,14.3,94,0,北风,0,1016.6,6365
2016-04-25T13:00:00.000Z,象山,14.1,94,0,北风,0,1016.9,4195
2016-04-25T13:00:00.000Z,宁海,14.4,97,0,北风,0,1016.6,5327
2016-04-25T14:00:00.000Z,慈溪,15.1,82,0,东南偏东风,2,1016,5816
2016-04-25T14:00:00.000Z,余姚,14.6,90,0,东风,3,1015.8,8575
2016-04-25T14:00:00.000Z,镇海,14.7,89,0,东南偏东风,1,1016.2,9625
2016-04-25T14:00:00.000Z,鄞州,14.8,90,0,东南偏东风,2,1016.2,10944
2016-04-25T14:00:00.000Z,北仑,14.2,92,0,北风,0,1016.4,20980
2016-04-25T14:00:00.000Z,奉化,14.2,95,0,北风,0,1016.4,2748
2016-04-25T14:00:00.000Z,象山,14.1,94,0,东北风,1,1016.5,4220
2016-04-25T14:00:00.000Z,宁海,14.5,97,0,北风,0,1016.3,4829
2016-04-25T15:00:00.000Z,慈溪,14.9,83,0,东风,2,1015.4,5809
2016-04-25T15:00:00.000Z,余姚,14.7,91,0,东风,4,1015.4,7410
2016-04-25T15:00:00.000Z,镇海,14.6,91,0,东南风,1,1015.7,7225
2016-04-25T15:00:00.000Z,鄞州,14.6,90,0,东南偏东风,2,1015.7,12233
2016-04-25T15:00:00.000Z,北仑,14.1,92,0,北风,0,1015.9,21163
2016-04-25T15:00:00.000Z,奉化,14.1,96,0,西南风,1,1015.9,6153
2016-04-25T15:00:00.000Z,象山,14.1,94,0,北风,0,1016.1,4913
2016-04-25T15:00:00.000Z,宁海,14.5,98,0,北风,0,1015.7,2763
2016-04-25T16:00:00.000Z,慈溪,15,85,0,东风,1,1014.8,4360
2016-04-25T16:00:00.000Z,余姚,14.6,92,0,东北偏东风,4,1014.3,6708
2016-04-25T16:00:00.000Z,镇海,14.6,93,0,北风,0,1015.2,5940
2016-04-25T16:00:00.000Z,鄞州,14.6,89,0,东南偏南风,2,1015.2,13246
2016-04-25T16:00:00.000Z,北仑,14.1,92,0,北风,0,1015.3,20943
2016-04-25T16:00:00.000Z,奉化,14.2,96,0,北风,0,1015.1,2316
2016-04-25T16:00:00.000Z,象山,14.1,95,0,北风,0,1015.5,3810
2016-04-25T16:00:00.000Z,宁海,14.4,98,0,北风,0,1015.3,2562
2016-04-25T17:00:00.000Z,慈溪,14.9,85,0,东南偏东风,1,1014.5,4697
2016-04-25T17:00:00.000Z,余姚,14.7,91,0,东北偏东风,3,1014.4,8124
2016-04-25T17:00:00.000Z,镇海,14.6,91,0,东南偏南风,1,1014.6,6416
2016-04-25T17:00:00.000Z,鄞州,14.7,90,0,南风,2,1014.7,9109
2016-04-25T17:00:00.000Z,北仑,14.2,93,0,北风,0,1015,19997
2016-04-25T17:00:00.000Z,奉化,14,97,0,西南偏南风,2,1014.9,4607
2016-04-25T17:00:00.000Z,象山,14,94,0,北风,0,1015.4,5082
2016-04-25T17:00:00.000Z,宁海,14.3,99,0.2,北风,0,1014.9,1472
2016-04-25T18:00:00.000Z,慈溪,14.8,85,0,东风,1,1013.8,5000
2016-04-25T18:00:00.000Z,余姚,14.6,93,0,东风,4,1013.6,6964
2016-04-25T18:00:00.000Z,镇海,14.6,92,0,东南风,1,1014.1,5998
2016-04-25T18:00:00.000Z,鄞州,14.6,91,0,东南风,2,1013.9,6868
2016-04-25T18:00:00.000Z,北仑,14.3,92,0,北风,0,1014.3,21117
2016-04-25T18:00:00.000Z,奉化,13.9,96,0,东南风,1,1013.9,4823
2016-04-25T18:00:00.000Z,象山,14,95,0.1,北风,0,1014.4,6020
2016-04-25T18:00:00.000Z,宁海,14.3,99,0,北风,0,1014,1338
2016-04-25T19:00:00.000Z,慈溪,14.8,85,0,东风,1,1013.4,4723
2016-04-25T19:00:00.000Z,余姚,14.4,95,0,东风,3,1013.3,6342
2016-04-25T19:00:00.000Z,镇海,14.6,92,0,北风,0,1013.6,6330
2016-04-25T19:00:00.000Z,鄞州,14.6,91,0,南风,2,1013.8,7044
2016-04-25T19:00:00.000Z,北仑,14.6,91,0,东北偏东风,1,1013.7,13601
2016-04-25T19:00:00.000Z,奉化,13.9,96,0,东南偏南风,1,1013.9,4427
2016-04-25T19:00:00.000Z,象山,14.1,95,0,北风,0,1014.3,2951
2016-04-25T19:00:00.000Z,宁海,14.3,99,0,北风,0,1013.8,2584
2016-04-25T20:00:00.000Z,慈溪,14.8,86,0,东风,2,1013.4,3867
2016-04-25T20:00:00.000Z,余姚,14.3,95,0,东北偏东风,4,1012.8,6384
2016-04-25T20:00:00.000Z,镇海,14.5,91,0,南风,1,1013.7,6922
2016-04-25T20:00:00.000Z,鄞州,14.4,93,0,东南风,2,1013.4,5426
2016-04-25T20:00:00.000Z,北仑,14.6,92,0,北风,0,1013.9,12876
2016-04-25T20:00:00.000Z,奉化,13.9,97,0,北风,0,1013.5,859
2016-04-25T20:00:00.000Z,象山,14.1,96,0,北风,0,1013.8,1505
2016-04-25T20:00:00.000Z,宁海,14.3,99,0,北风,0,1013.6,2427
2016-04-25T21:00:00.000Z,慈溪,14.7,87,0,东南偏东风,2,1012.9,3743
2016-04-25T21:00:00.000Z,余姚,14.2,96,0,东北偏东风,4,1012.6,4016
2016-04-25T21:00:00.000Z,镇海,14.5,94,0,东南风,1,1013.1,5750
2016-04-25T21:00:00.000Z,鄞州,14.1,96,0,东南偏南风,2,1013.2,2938
2016-04-25T21:00:00.000Z,北仑,14.7,94,0,西风,1,1013.6,7175
2016-04-25T21:00:00.000Z,奉化,13.8,97,0,东南偏南风,1,1013.3,1305
2016-04-25T21:00:00.000Z,象山,14.2,96,0,北风,0,1013.8,1197
2016-04-25T21:00:00.000Z,宁海,14.4,99,0,北风,0,1013.7,4799
2016-04-25T22:00:00.000Z,慈溪,14.8,87,0,东风,1,1013.3,4103
2016-04-25T22:00:00.000Z,余姚,14.1,97,2,东北偏东风,3,1012.9,2218
2016-04-25T22:00:00.000Z,镇海,14.6,93,0,北风,0,1013.3,5862
2016-04-25T22:00:00.000Z,鄞州,14.3,96,0,北风,2,1013.1,4272
2016-04-25T22:00:00.000Z,北仑,14.8,94,0,西北偏西风,1,1013.5,7939
2016-04-25T22:00:00.000Z,奉化,14,98,0,东南风,1,1013.2,2891
2016-04-25T22:00:00.000Z,象山,14.4,97,0.1,北风,0,1013.7,1165
2016-04-25T22:00:00.000Z,宁海,14.4,99,0,北风,0,1013.6,2732
2016-04-25T23:00:00.000Z,慈溪,14.5,94,1.1,东南偏东风,2,1013.3,1891
2016-04-25T23:00:00.000Z,余姚,14.2,97,1.3,东北偏东风,3,1012.8,3334
2016-04-25T23:00:00.000Z,镇海,14.7,94,0,西南风,1,1013.7,4841
2016-04-25T23:00:00.000Z,鄞州,14.4,96,0,东南风,1,1013.4,2248
2016-04-25T23:00:00.000Z,北仑,15.2,94,0,北风,0,1013.6,7733
2016-04-25T23:00:00.000Z,奉化,14.1,97,0.2,东南风,2,1013.5,3908
2016-04-25T23:00:00.000Z,象山,14.7,97,0,北风,0,1013.8,1247
2016-04-25T23:00:00.000Z,宁海,14.5,99,0.1,北风,0,1013.6,2175
2016-04-26T00:00:00.000Z,慈溪,14.5,95,6.7,东北风,1,1013.7,578
2016-04-26T00:00:00.000Z,余姚,14.2,98,6.4,东风,3,1013.6,2409
2016-04-26T00:00:00.000Z,镇海,14.5,97,6.5,北风,0,1013.5,1658
2016-04-26T00:00:00.000Z,鄞州,14.5,97,3.1,北风,2,1013.7,2144
2016-04-26T00:00:00.000Z,北仑,15.3,95,1.4,东北偏东风,2,1013.5,4573
2016-04-26T00:00:00.000Z,奉化,14.2,98,2.1,东南偏东风,1,1013.8,1431
2016-04-26T00:00:00.000Z,象山,14.9,97,0.2,北风,0,1013.9,961
2016-04-26T00:00:00.000Z,宁海,14.7,99,0,北风,0,1013.6,1838
2016-04-26T01:00:00.000Z,慈溪,14.6,97,8.6,东南偏东风,2,1013.4,812
2016-04-26T01:00:00.000Z,余姚,14.3,98,8.6,东风,4,1012.7,1776
2016-04-26T01:00:00.000Z,镇海,14.4,98,21.8,西北偏北风,1,1014.2,867
2016-04-26T01:00:00.000Z,鄞州,14.6,97,13.5,西南风,2,1014.6,1858
2016-04-26T01:00:00.000Z,北仑,15.3,95,3.8,西北偏西风,1,1014.4,4044
2016-04-26T01:00:00.000Z,奉化,14.3,98,9.5,东风,2,1013.7,342
2016-04-26T01:00:00.000Z,象山,15.1,97,3.4,北风,0,1014.4,1629
2016-04-26T01:00:00.000Z,宁海,14.6,99,11.1,北风,0,1014,1133
2016-04-26T02:00:00.000Z,慈溪,15.5,96,2.4,东南偏东风,3,1011.6,3492
2016-04-26T02:00:00.000Z,余姚,15,98,2.1,东风,4,1011.9,11158
2016-04-26T02:00:00.000Z,镇海,15.1,98,8,东南风,2,1013,3954
2016-04-26T02:00:00.000Z,鄞州,15,97,5.2,东南偏东风,2,1013.2,6607
2016-04-26T02:00:00.000Z,北仑,15.3,96,17.7,东风,2,1013.3,6403
2016-04-26T02:00:00.000Z,奉化,15.2,98,2.1,东南偏东风,1,1013.3,5817
2016-04-26T02:00:00.000Z,象山,15,97,14.7,东北偏东风,2,1013.4,883
2016-04-26T02:00:00.000Z,宁海,14.9,99,9.6,北风,0,1013.6,9304
2016-04-26T03:00:00.000Z,慈溪,16.4,95,0.7,南风,2,1011.7,5124
2016-04-26T03:00:00.000Z,余姚,15.5,98,3.3,东风,4,1011.5,8391
